"2899","57","ed4560","18f45b","0"
"2900","57","b08d79","a2e51a","0"
"2901","57","1a9057","70f635","1"
"2902","57","4be153","21897d","1"
"2903","57","e72946","76ffbd","0"
"2904","57","b54f68","f0d1c6","1"
"2905","57","8bb71e","90ce4b","1"
"2906","57","92a9c6","8e59dd","1"
"2907","57","2d7bb8","23f5ea","1"
"2908","57","2bfa73","83857f","0"
"2909","57","530773","42ea9c","0"
"2910","57","ef2064","947e52","0"
"2911","57","2d8c25","7c708b","0"
"2912","57","7e18a0","4129d1","0"
"2913","57","76f5b9","9a4f77","0"
"2914","57","522d8c","402ddd","1"
"2915","57","f97df2","8b694d","0"
"2916","57","5cd3c9","43f797","1"
"2917","57","1dbf6e","74104f","0"
"2918","57","0e00be","96ad5e","0"
"2919","57","b6ad37","f3d1f6","0"
"2920","57","5e8767","286c10","1"
"2921","58","86b42a","9eff0c","1"
"2922","58","549244","64da4b","1"
"2923","58","9b498f","4b1610","0"
"2924","58","08b278","9fc939","0"
"2925","58","b9bce1","c2c4a3","0"
"2926","58","faef3a","d8928e","0"
"2927","58","90550b","ed6321","0"
"2928","58","57f8a5","368284","0"
"2929","58","ffcb27","760dad","0"
"2930","58","38432e","ca96fa","0"
"2931","58","2d9e54","a3dd56","0"
"2932","58","c9e7c9","9fcb37","0"
"2933","58","c05fca","212ebe","0"
"2934","58","9f101f","b540ad","0"
"2935","58","81011d","44f42b","0"
"2936","58","3c098f","8fa9ec","0"
"2937","58","715e7c","ac4ffc","0"
"2938","58","400111","178c74","0"
"2939","58","8f7207","f933fb","0"
"2940","58","fff1fa","57966d","0"
"2941","58","dba4bd","379e7d","0"
"2942","58","debf7a","fd19d5","0"
"2943","58","136ea3","cc4078","0"
"2944","58","54cd42","03149b","0"
"2945","58","281f27","a80526","0"
"2946","58","729dcf","7d72f6","1"
"2947","58","c5d6e1","84c584","0"
"2948","58","1f3814","237c7f","0"
"2949","58","bd069b","f384d0","0"
"2950","58","33bfca","6f352c","0"
"2951","58","593398","10304d","0"
"2952","58","ef3154","2be3b7","0"
"2953","58","378561","71a088","0"
"2954","58","8c6277","3b2ad2","0"
"2955","58","de635f","39ddf1","0"
"2956","58","efbad2","71fcaa","0"
"2957","58","3f2ed5","9f57a5","0"
"2958","58","e1c979","c9c14a","0"
"2959","58","c735ff","66aa71","0"
"2960","58","ffc0d3","ae7372","0"
"2961","58","af8073","030838","0"
"2962","58","1d5983","0ba821","0"
"2963","58","d1ddd9","c5e10e","0"
"2964","58","64f7ad","c67aa2","0"
"2965","58","7db869","271268","0"
"2966","58","351068","d7f8c4","0"
"2967","58","da05e5","ca921d","0"
"2968","58","2a8f5f","4d22c2","0"
"2969","58","7d00f6","c0a8c2","0"
"2970","56","78a31a","4cba4f","1"
"2971","56","18b069","7e92d2","0"
"2972","56","2f3e0e","a3f69a","1"
"2973","56","3b5ebd","d78798","0"
"2974","56","37e456","f9276b","0"
"2975","56","b83370","8df274","0"
"2976","56","0c0cc9","ccaf49","0"
"2977","59","0f8e55","6cd24e","1"
"2978","59","ac4b29","e758d8","0"
"2979","59","928dfb","5c6a5a","0"
"2980","59","fe5342","8dd83c","0"
"2981","59","ca655f","7735db","0"
"2982","59","71681f","306df2","0"
"2983","59","5bf22d","c8e6eb","1"
"2984","59","3684ba","4ac4fc","1"
"2985","59","3bd243","b029de","0"
"2986","59","8c76a9","56f0e9","0"
"2987","59","e0cc20","980c3e","0"
"2988","59","69d094","0df695","0"
"2989","59","f14a47","cc19b9","1"
"2990","59","850d38","115aa0","0"
"2991","59","a7248d","bebfe3","0"
"2992","59","84d324","064b21","1"
"2993","59","ee347f","e1b510","0"
"2994","59","60f351","3488b2","0"
"2995","59","9e90cd","289330","0"
"2996","59","77981d","b14fd9","0"
"2997","59","554c82","82dc8c","0"
"2998","59","70d271","f8be7b","0"
"2999","60","998a06","e046c0","0"
"3000","60","918c6f","eccae8","1"
"3001","60","6c3e86","66b93d","0"
"3002","60","12f84a","e900ec","0"
"3003","60","9edb56","2d88d3","0"
"3004","60","69e0d6","7dbd2b","0"
"3005","60","035a49","fb4027","0"
"3006","60","994ba5","4a940b","0"
"3007","60","9c09ed","077736","0"
"3008","60","e05e74","4139a6","0"
"3009","60","eec66e","ab239d","0"
"3010","60","a89503","83380a","0"
"3011","60","b116c0","0157d4","1"
"3012","60","b46487","2d7fde","0"
"3013","60","86bdf1","81dc82","1"
"3014","60","63adcb","099902","0"
"3015","60","a93cab","9e37d6","1"
"3016","60","6aaf89","426c59","1"
"3017","60","87b2a0","5035d4","0"
"3018","60","537014","c64d77","0"
"3019","60","a1c044","32dc63","1"
"3020","60","855d78","91f1b1","1"
"3021","60","668795","994522","0"
"3022","60","bd3ba3","b82fc9","1"
"3023","60","ec150d","12a43b","0"
"3024","60","688e7e","d5ef81","1"
"3025","60","60310c","2c7ccd","0"
"3026","60","e690b2","572825","0"
"3027","60","37823b","c27bc4","0"
"3028","60","af3f91","6da46a","0"
"3029","60","b27dd5","a0e116","0"
"3030","60","52cc95","db8375","0"
"3031","60","6b62a6","aa0ab8","1"
"3032","60","f572be","27888d","0"
"3033","60","bc9045","adacaf","1"
"3034","60","359d88","655337","0"
"3035","60","dbae4c","0e1637","0"
"3036","60","9110d2","1338b6","1"
"3037","60","fe3faf","a97ac0","1"
"3038","60","f15437","525fd5","0"
"3039","60","0c4574","0a9f22","0"
"3040","60","100ac7","1a3d18","0"
"3041","60","c56614","691482","0"
"3042","60","f37fe6","53a46b","0"
"3043","60","93abd7","adeab6","1"
"3044","60","4059bf","6744f3","1"
"3045","60","e1ecc1","e31e92","0"
"3046","60","efeaa5","0df69a","1"
"3047","60","d979b3","28e5f1","0"
"3048","60","852728","a5fa57","0"
"3049","60","0d4cd1","012cfe","1"
"3050","60","036d8a","f50e87","0"
"3051","60","875895","fd03ce","1"
"3052","60","3bd90d","64e4de","1"
"3053","60","b34ab8","d4d8d4","0"
"3054","60","9a10c4","23c3df","0"
"3055","60","b156bd","b4c106","0"
"3056","60","d29802","127ffd","0"
"3057","60","988f66","6fbd43","1"
"3058","60","796533","77025b","0"
"3059","60","dddc43","89ada5","1"
"3060","60","a9bbfc","8c2103","0"
"3061","60","a929fa","ba1427","0"
"3062","60","0757bf","cea2d4","1"
"3063","60","a70bb1","7a2034","1"
"3064","60","55a63f","1b8133","1"
"3065","60","0b5fd1","0f1ea6","1"
"3066","60","5ba69d","0ce4e0","1"
"3067","60","56f001","c4bc53","1"
"3068","60","b8c853","7500c9","0"
"3069","60","840cb8","17babb","0"
"3070","60","6fb391","e363d2","0"
"3071","60","80f443","d29daa","0"
"3072","60","69a0dc","aa8199","0"
"3073","60","e129ef","04271d","0"
"3074","60","11a1e2","8d19e2","0"
"3075","60","f9c235","5b08c9","0"
"3076","60","bd7692","5f3e58","1"
"3077","60","d4ed6a","4d6710","1"
"3078","60","075800","1f35ad","0"
"3079","60","5ee3c5","efda88","0"
"3080","60","b30ba2","4c4f86","1"
"3081","60","e02977","1901de","0"
"3082","60","48c552","98754b","0"
"3083","60","d7913c","e2d8b2","1"
"3084","60","d4e87c","e80a8e","0"
"3085","60","8e7c64","c874a3","1"
"3086","60","1192d0","dd708a","0"
"3087","60","347297","cfc6eb","1"
"3088","60","30ea9b","2b69a3","1"
"3089","60","5fd47e","694a92","0"
"3090","60","4dbbe4","fc07f3","0"
"3091","60","796cd9","05a46c","0"
"3092","60","3c2bc5","e59ad1","0"
"3093","60","378892","836859","0"
"3094","60","b4bb23","a77636","1"
"3095","60","a44293","c265ea","1"
"3096","60","cbcd27","f4f342","1"
"3097","60","59add5","5ae306","0"
"3098","60","898f1a","c028e1","0"
"3099","61","21395d","684c11","0"
"3100","61","3fd0b6","c6f9e8","0"
"3101","61","6be8d9","e35141","0"
"3102","61","3d8088","c51298","0"
"3103","61","1a8f0a","6c91d3","0"
"3104","61","1a628c","25d89a","0"
"3105","61","99649e","4b60de","0"
"3106","61","571e15","2b35ae","0"
"3107","61","d7374d","e30cba","0"
"3108","61","c865b6","08de59","0"
"3109","61","c07cb3","5c9e13","0"
"3110","61","a879bc","cd1271","0"
"3111","61","3b016f","76ac9d","0"
"3112","61","c0fe7d","c863d6","0"
"3113","61","1c33ad","f45cad","0"
"3114","61","ebbc4f","53febe","0"
"3115","61","c2d0b7","07adf0","0"
"3116","61","25343d","c6ae81","0"
"3117","61","94f84b","032f01","0"
"3118","61","997930","7ef6d5","0"
"3119","61","050650","bf6cc3","0"
"3120","61","5cc9ee","20d031","0"
"3121","61","0437fd","eac755","0"
"3122","61","cf9f81","c13b7c","0"
"3123","61","f5d6aa","c8ac9b","0"
"3124","61","277347","002483","0"
"3125","61","8a3126","fb237f","0"
"3126","61","516346","c052bd","0"
"3127","61","224fc8","b5ed57","0"
"3128","61","43af5e","a60cc5","0"
"3129","61","2465f8","4dc91e","0"
"3130","61","1c9567","05f592","0"
"3131","61","085a71","8988d6","0"
"3132","61","c6f87e","a38338","0"
"3133","61","dc6707","3b2165","0"
"3134","62","39181f","ea893b","0"
"3135","62","8e00f4","ef88ce","1"
"3136","61","4de56c","18beee","0"
"3137","62","ca8fe1","f6cfb6","1"
"3138","62","487fba","957aef","0"
"3139","61","acf33e","05b645","0"
"3140","62","8e2bac","f7b716","0"
"3141","61","2c8e7e","3725c9","0"
"3142","61","fad3be","440746","0"
"3143","62","43a2c9","8ebd54","0"
"3144","61","a20b00","c2dd48","0"
"3145","62","a9447b","59649d","0"
"3146","61","e3fab7","6bf56f","0"
"3147","62","660443","dfec84","0"
"3148","61","8f5b0c","dc47b1","0"
"3149","62","f45853","6c6edf","0"
"3150","61","7b9320","637704","0"
"3151","62","8dc35c","fe4ff2","0"
"3152","61","b69f06","3756d4","0"
"3153","61","2c8d39","5743c5","0"
"3154","62","b0d32f","87c8ef","1"
"3155","61","262f69","e63dbb","0"
"3156","61","9a853a","154da8","0"
"3157","62","36d61e","8da972","1"
"3158","61","c42c52","6bece1","0"
"3159","62","5300bb","8afd1b","0"
"3160","61","7b146d","d3ac9f","0"
"3161","62","9afd56","3d7242","1"
"3162","61","800c58","1b8469","0"
"3163","62","a308d5","ccd525","0"
"3164","62","35be18","e9e041","1"
"3165","62","e5e040","47173a","0"
"3166","62","f3ba8f","0c96a0","0"
"3167","61","d92418","f4cf4b","0"
"3168","62","61c83b","e4c31a","0"
"3169","61","c1d335","d42d5f","0"
"3170","61","2993b5","876c50","0"
"3171","62","97578f","9d34b2","1"
"3172","61","0da147","a164a5","0"
"3173","62","8774df","9aaf75","0"
"3174","62","68e6e9","d69812","0"
"3175","61","3d0fd0","3842a5","1"
"3176","62","1e354e","d7cc05","0"
"3177","61","4de8ce","f33954","0"
"3178","61","b14cac","14b999","0"
"3179","62","1708d5","f5ed56","0"
"3180","61","cbc10f","0bf7e7","0"
"3181","62","13ba6a","8678f5","0"
"3182","61","5077ea","a38fa5","0"
"3183","61","9e87af","4fa5b5","0"
"3184","61","a133ee","9bf043","0"
"3185","61","7c116e","d5b24c","0"
"3186","61","ff4409","81e688","0"
"3187","61","a5c934","626efb","0"
"3188","62","d3c5b1","d866d2","1"
"3189","62","7d8440","7d538b","0"
"3190","61","a62add","26cb70","0"
"3191","61","3b74f0","d3a9ee","0"
"3192","61","ead121","ea7e79","0"
"3193","62","4df8e3","fcaa96","0"
"3194","61","12c47a","cf3bbe","0"
"3195","62","6038fd","307aa8","0"
"3196","61","8430cd","c614f5","1"
"3197","62","bfeefc","39e0f2","1"
"3198","61","87abd7","e9bd74","0"
"3199","61","0703c5","5e3535","0"
"3200","61","4c1b3c","91750f","0"
"3201","61","a06fac","9b9b3b","0"
"3202","62","544428","b4097b","0"
"3203","61","55cde4","f0ecdb","0"
"3204","62","99a5b2","515345","1"
"3205","61","a9698a","a4d149","0"
"3206","61","94e9cc","d47323","0"
"3207","61","91f88b","e758e5","0"
"3208","62","36f9ae","6c1e59","0"
"3209","62","f9f7ac","52f0cb","0"
"3210","62","960270","f48ae0","1"
"3211","62","32eee2","0f5f8a","1"
"3212","62","2d9fc7","a2b7f3","1"
"3213","62","8396dd","b5c6e0","1"
"3214","62","7d7cd2","91c6e6","1"
"3215","61","7f73bb","e0a4ec","0"
"3216","62","c64630","2f2d62","0"
"3217","61","4ebdb8","9437c5","0"
"3218","61","4d1a73","33ce81","0"
"3219","61","2915f9","b8952e","0"
"3220","62","684149","8eb70b","0"
"3221","61","e9ad63","f58610","0"
"3222","61","0879c4","a6ba80","0"
"3223","61","56245d","d60ba9","0"
"3224","61","0a382c","b2b9ff","0"
"3225","61","2f0325","d1db5e","0"
"3226","61","684088","13828f","0"
"3227","62","6e741f","ceb101","1"
"3228","62","760b92","a27089","1"
"3229","62","12e846","8c206c","0"
"3230","61","5dd3d1","373ad7","0"
"3231","61","e1a1e7","6fca4f","0"
"3232","62","e79a55","711ea3","1"
"3233","62","f14b14","cfd244","0"
"3234","61","717bac","8db7ae","1"
"3235","61","e28383","881361","0"
"3236","62","9669a2","0d2427","0"
"3237","61","d3cf59","6eab8e","0"
"3238","61","3885fb","19eb7c","0"
"3239","61","a4a060","2ad450","0"
"3240","61","e9c962","f9ce43","1"
"3241","62","a0efed","460f64","0"
"3242","61","7986cb","ce2d28","0"
"3243","62","df6990","c4395b","1"
"3244","61","d07a70","ec40c2","0"
"3245","62","e9d97d","fc948b","0"
"3246","61","1dd62d","a6c781","1"
"3247","61","f52577","59859e","0"
"3248","61","44bcdb","818974","0"
"3249","62","9d9db0","da3822","0"
"3250","61","41cbfd","7ddb3d","0"
"3251","62","e271a1","29abd0","0"
"3252","61","9020e2","ec9b1a","0"
"3253","62","215c5c","c38992","0"
"3254","61","ee1d5c","4c3cd7","0"
"3255","61","b316c8","6d213c","0"
"3256","62","e300c1","c6639d","1"
"3257","61","3f985c","affdfc","0"
"3258","62","aa3bd9","a7c2c2","1"
"3259","61","a53da0","f6a1fe","0"
"3260","62","91a162","d56637","0"
"3261","61","f96ecf","c123ce","0"
"3262","62","0639a9","38b4fa","1"
"3263","61","a602f0","68fe76","0"
"3264","62","c21e6a","2de85b","0"
"3265","62","a3b0f4","bec9a5","1"
"3266","61","85a851","845fc2","0"
"3267","61","93907a","be1c4b","0"
"3268","62","6e719b","892083","0"
"3269","61","7f8fbd","2f0565","0"
"3270","62","8e4e2e","3e1680","0"
"3271","61","5b5abe","028413","0"
"3272","61","026417","e92554","0"
"3273","62","e6e100","2f19ff","0"
"3274","61","7eec37","0c37af","0"
"3275","62","1cf948","bf2d99","0"
"3276","61","2de15c","e8a046","0"
"3277","62","f9f90c","189ee9","0"
"3278","61","0fa477","f2b94b","0"
"3279","63","816973","7b8f10","0"
"3280","61","616495","96ab02","0"
"3281","61","ff6aa7","96ec96","0"
"3282","62","c183cb","6d6db9","1"
"3283","61","46ae73","07241c","0"
"3284","63","ee4af0","207f53","0"
"3285","61","e21009","91812c","0"
"3286","61","9fa348","915076","0"
"3287","63","853e24","4703ca","0"
"3288","61","1db1d7","274021","0"
"3289","61","ee650f","3045d4","0"
"3290","61","76febb","2fe02b","0"
"3291","63","178dbd","bc8f8b","0"
"3292","63","43e048","160686","0"
"3293","63","59da1a","09a526","1"
"3294","63","296ace","67b2ef","1"
"3295","63","76f22b","874156","0"
"3296","63","9cc09c","a38f89","0"
"3297","63","7f10d2","0484e7","0"
"3298","63","d7251c","ff393d","1"
"3299","63","bae7c4","c1b45b","0"
"3300","63","3549d3","820975","0"
"3301","63","df7a39","06f0bd","0"
"3302","63","ab932d","34634a","0"
"3303","63","c75752","325e40","0"
"3304","63","05ceb8","37e8df","1"
"3305","63","a221e7","c5062e","0"
"3306","61","c2de85","b8307e","0"
"3307","63","03b9c1","5fdb38","0"
"3308","63","0334f0","6a9862","0"
"3309","61","29c290","b908a9","0"
"3310","63","8a6b42","ebaf21","0"
"3311","61","6f6667","848c19","0"
"3312","63","7b7630","4b42c1","0"
"3313","61","cab4fa","653c51","0"
"3314","61","1f5b56","f44893","0"
"3315","61","bc82e5","1fd8aa","0"
"3316","61","17c26a","78570f","0"
"3317","63","15942d","973627","0"
"3318","61","5e2cac","81566a","0"
"3319","61","d5e82d","ab125d","0"
"3320","61","022da7","7adb57","0"
"3321","63","949eb2","d43ff2","0"
"3322","63","995e3c","5f861d","0"
"3323","63","426d7e","1bee0d","0"
"3324","63","e55968","8bc506","0"
"3325","61","08dc2e","01e4a5","0"
"3326","63","44a060","e14784","0"
"3327","61","540261","5a4785","1"
"3328","61","d78c06","1dc68d","0"
"3329","63","326511","55a707","1"
"3330","63","029315","c7c786","0"
"3331","61","5b42aa","ad2485","0"
"3332","63","766e39","df6028","0"
"3333","61","3a9046","630fe6","0"
"3334","61","ca25ef","441584","0"
"3335","63","122456","fc2544","0"
"3336","61","973edc","eb05d9","1"
"3337","63","e61fd2","f5e68d","0"
"3338","61","7d8e07","b5519d","0"
"3339","63","cd93b0","39115b","0"
"3340","61","326724","6b7fd7","0"
"3341","61","c160bf","88e74b","0"
"3342","61","743c1c","a7d0f1","0"
"3343","63","633564","11994d","0"
"3344","63","6fab32","c99f5d","0"
"3345","61","04cd76","64c886","1"
"3346","61","72b30c","727272","0"
"3347","61","7c0e36","756da9","0"
"3348","61","6db739","0445a5","0"
"3349","63","e84b71","b56870","1"
"3350","61","273f9a","da9e1c","0"
"3351","63","0e2b0b","77b8ed","0"
"3352","61","d4881a","0dd183","0"
"3353","61","1b6d3f","08aaec","0"
"3354","63","eccbc7","95c69d","0"
"3355","63","8e5030","adb4c6","0"
"3356","61","906c5c","725ee2","0"
"3357","64","c556cb","8ecea7","0"
"3358","61","686cc4","41f2db","0"
"3359","63","2df58e","36d62d","1"
"3360","61","2778fb","858219","0"
"3361","63","6a9395","7647ac","0"
"3362","61","00faaf","7f237c","0"
"3363","64","0d271f","01cfec","0"
"3364","63","19b121","1297f9","0"
"3365","61","31ec0a","849608","1"
"3366","61","0ed30d","f4738b","0"
"3367","61","17689f","8da87b","0"
"3368","64","15a665","6510ff","0"
"3369","61","0c5cc5","b8ca68","0"
"3370","64","1c0926","ef2722","0"
"3371","64","98dfe1","8ca85e","1"
"3372","61","7d3b09","5dd0a9","0"
"3373","64","c8428e","b365dc","1"
"3374","61","c927db","9dc03b","0"
"3375","64","ba3d4f","e34137","1"
"3376","64","244eff","8c7bd1","1"
"3377","61","34399b","2040e1","1"
"3378","64","f34284","52fe96","0"
"3379","63","626def","dcf49c","0"
"3380","63","2b4a99","c73d23","0"
"3381","61","f402d0","762935","0"
"3382","63","66f772","350985","0"
"3383","63","93e76e","553764","0"
"3384","61","ad1064","1407fa","0"
"3385","63","2bf6eb","e0857f","0"
"3386","61","0e3db2","904071","0"
"3387","61","27b5e2","1f8fb0","1"
"3388","64","1f1665","82928e","0"
"3389","61","48e74b","35bdd8","0"
"3390","64","bffeb2","1e011c","0"
"3391","61","28bce0","a820f4","0"
"3392","63","24c2f6","5c20f9","0"
"3393","61","491fb8","8c5029","0"
"3394","64","c80032","41163a","1"
"3395","61","c49daa","fa74c7","1"
"3396","63","7fdc97","e8ad0f","0"
"3397","64","1e97e0","0373c4","1"
"3398","61","558b63","704f5b","0"
"3399","61","d039d8","8fcd45","0"
"3400","61","76a594","70d3ce","1"
"3401","64","21d3e5","0a500e","1"
"3402","61","ad8d30","8fcb5c","0"
"3403","61","e7c41b","c2367e","0"
"3404","61","9277a2","1759e7","0"
"3405","64","f0dd27","13ad8b","1"
"3406","61","52b202","aac2e3","0"
"3407","63","8b41bb","7f4d75","1"
"3408","63","0ede73","56b417","1"
"3409","61","e155a1","a351b6","1"
"3410","61","3d528a","1f2187","1"
"3411","63","79fa80","6dc5af","0"
"3412","61","4593a6","dca77d","0"
"3413","61","d2b4f2","82a63d","0"
"3414","64","87cff2","40ad5e","1"
"3415","63","0d9cbe","76273f","0"
"3416","61","bab621","809900","1"
"3417","61","f4f18a","19d69e","0"
"3418","61","acd41f","5ff837","1"
"3419","61","fa6833","cfc722","0"
"3420","63","40e4f3","1571d7","0"
"3421","64","43c5f6","14afda","1"
"3422","64","d3e084","d0c9b2","1"
"3423","61","a82419","c0263b","1"
"3424","61","dd8c72","cb7f66","1"
"3425","64","a9a7a5","49c86e","0"
"3426","63","3a4c6a","99e3ff","0"
"3427","61","35413e","21b3cc","0"
"3428","63","344007","c8dc86","0"
"3429","61","cdd879","54fdc6","1"
"3430","61","4d8013","bb2367","0"
"3431","64","cad2e9","fd7f9f","0"
"3432","61","675892","acca96","0"
"3433","61","901209","df3851","1"
"3434","61","cc9137","84285d","0"
"3435","63","673b3d","68245f","0"
"3436","63","2f4de5","fcb687","0"
"3437","61","44ce40","aa952a","0"
"3438","63","4c9f55","f66085","0"
"3439","61","d8def5","9d3403","0"
"3440","61","d9883a","4735de","0"
"3441","61","17fa1b","d82a76","0"
"3442","63","96b2c9","8b6584","0"
"3443","61","6f0d6b","0e9c6e","0"
"3444","63","52ecef","fbbe79","0"
"3445","63","af04fe","47bb7d","0"
"3446","61","dc185c","d19183","0"
"3447","63","2afe24","0b9c1e","1"
"3448","61","97ac8d","586fc0","0"
"3449","61","27afae","07cbeb","1"
"3450","64","81042f","a24d93","1"
"3451","61","868404","7ebf80","1"
"3452","63","1e466c","8602fa","0"
"3453","61","3273da","b694ab","0"
"3454","63","714cd7","31af5b","0"
"3455","61","0f1d54","cc8688","0"
"3456","61","230201","6df55f","0"
"3457","63","ec61b5","f155d4","1"
"3458","61","d2472b","b3bc45","0"
"3459","61","39bfc8","ac3049","0"
"3460","61","07fb66","ad29d0","0"
"3461","61","50111d","33151e","1"
"3462","61","e38305","7714c1","0"
"3463","63","4ce2bf","0bf520","1"
"3464","63","3fbd75","6413df","0"
"3465","61","030cc8","0dddf6","0"
"3466","63","22e04e","a1c542","0"
"3467","61","205f81","04ba6c","0"
"3468","61","741e54","ed125e","1"
"3469","61","3d7b76","b7acaa","0"
"3470","63","d558bd","f91642","0"
"3471","61","0c2428","c76a58","0"
"3472","63","11c31c","fde582","0"
"3473","61","242e66","8f0148","0"
"3474","63","46ec70","59e806","1"
"3475","61","cc79fb","7b786f","0"
"3476","61","62fdc9","7c152b","0"
"3477","61","680e1e","b3a0ab","0"
"3478","61","90ac68","25116d","0"
"3479","61","dfaee3","7c4278","1"
"3480","61","951ec4","abce2b","0"
"3481","63","88e192","8eba39","1"
"3482","61","7304e8","8abef9","0"
"3483","63","1e6aef","50617f","0"
"3484","63","be9cf6","557ae1","0"
"3485","61","23a8f4","847e95","0"
"3486","63","6886b0","ade380","0"
"3487","61","cb3f1c","f0b792","0"
"3488","61","3f5590","46853b","0"
"3489","61","4a0a95","64200b","0"
"3490","64","bbacf5","37cdba","0"
"3491","61","8f5b36","94ef7f","0"
"3492","63","53b2a3","67d86a","1"
"3493","64","db52df","f9439d","1"
"3494","61","404bc3","33fa82","0"
"3495","64","ac68b7","5af704","0"
"3496","61","5f0eca","1fdbef","0"
"3497","63","8a78e6","16f58f","0"
"3498","64","8b8709","82c3c5","0"
"3499","61","3a813a","d77bd5","0"
"3500","63","578117","b540d8","0"
"3501","62","57e2fb","91ff48","0"
"3502","61","992adc","e0bee6","1"
"3503","63","a8ef03","7d3f04","0"
"3504","62","b89d16","421017","0"
"3505","64","2a3265","deeea5","0"
"3506","61","aaae19","cf33fe","0"
"3507","61","1e0733","40735d","0"
"3508","62","398f30","6b7c91","1"
"3509","64","0c1963","f601a5","0"
"3510","61","b4dcbb","d465e5","0"
"3511","64","7babbb","ae4333","0"
"3512","61","33f0b5","0faa5b","1"
"3513","64","7a52f4","980221","0"
"3514","61","3c2e80","6e6d64","0"
"3515","64","244bfe","ef5864","0"
"3516","61","84cb4d","6bb50a","1"
"3517","61","3c001c","2f304b","0"
"3518","64","2295e5","47409e","1"
"3519","63","e5023b","bbd343","0"
"3520","61","b51734","0a40e5","0"
"3521","64","89e9a9","a583c5","0"
"3522","61","a67e71","328904","0"
"3523","61","6356c9","fac56f","0"
"3524","61","51a2b4","c0b4fe","0"
"3525","61","2b6852","f17df6","0"
"3526","63","0e5a9b","7fdaee","1"
"3527","63","99c94a","42df7f","1"
"3528","61","5d7fa7","3a2bbc","1"
"3529","63","ae8b43","192e44","0"
"3530","61","0ec5b6","05d9ce","1"
"3531","63","35e869","68263f","0"
"3532","61","928258","383a96","0"
"3533","61","993121","8468f5","0"
"3534","63","88d992","aa3dff","0"
"3535","61","6a511b","cd4ab2","0"
"3536","61","40375e","f541d0","0"
"3537","63","965067","14a102","0"
"3538","61","dd0ec7","f1a0f0","0"
"3539","63","b7fa71","e316f1","0"
"3540","63","9035cf","923316","0"
"3541","61","86a3b5","26fe2a","0"
